Task size,Pages,Task size local ,Task size rem,Distance,Comtime,Decision
12822,541,45613.12,68307.91,17,58.3,1
12822,541,45613.12,68307.91,18,62.1,1
12822,541,45613.12,68307.91,19,67.4,1
12822,541,45613.12,68307.91,20,71,1
12822,541,45613.12,68307.91,21,71.5,1
12822,541,45613.12,68307.91,22,72.3,1
12822,541,45613.12,68307.91,23,74.7,1
12822,541,45613.12,68307.91,24,77.2,1
12822,541,45613.12,68307.91,25,79,1
12822,541,45613.12,68307.91,26,82.1,1
12822,541,45613.12,68307.91,27,82.4,1
12822,541,45613.12,68307.91,28,85.7,1
12822,541,45613.12,68307.91,29,88.6,1
12822,541,45613.12,68307.91,30,91,1
12822,541,45613.12,68307.91,31,92,1
12822,541,45613.12,68307.91,32,94.6,1
12822,541,45613.12,68307.91,33,97,1
12822,541,45613.12,68307.91,34,97.4,1
12822,541,45613.12,68307.91,35,101,1
12822,541,45613.12,68307.91,36,102.3,1
12822,541,45613.12,68307.91,37,104,1
12822,541,45613.12,68307.91,38,107.5,1
12822,541,45613.12,68307.91,39,110.3,1
12822,541,45613.12,68307.91,40,112,1
13315,497,25913.68,60667.95,1,50,0
13315,497,25913.68,60667.95,2,50.1,0
13315,497,25913.68,60667.95,3,50.4,0
13315,497,25913.68,60667.95,4,51.3,0
13315,497,25913.68,60667.95,5,52,0
13315,497,25913.68,60667.95,6,52,0
13315,497,25913.68,60667.95,7,52.1,0
13315,497,25913.68,60667.95,8,52.7,0
13315,497,25913.68,60667.95,9,53.4,0
13315,497,25913.68,60667.95,10,54.9,0
13315,497,25913.68,60667.95,11,55.2,0
13315,497,25913.68,60667.95,12,55.6,0
13315,497,25913.68,60667.95,13,55.6,0
13315,497,25913.68,60667.95,14,55.9,0
13315,497,25913.68,60667.95,15,56.2,0
13315,497,25913.68,60667.95,16,56.3,0
13315,497,25913.68,60667.95,17,58.3,0
13315,497,25913.68,60667.95,18,62.1,0
13315,497,25913.68,60667.95,19,67.4,0
13315,497,25913.68,60667.95,20,71,0
13315,497,25913.68,60667.95,21,71.5,0
13315,497,25913.68,60667.95,22,72.3,0
13315,497,25913.68,60667.95,23,74.7,0
13315,497,25913.68,60667.95,24,77.2,0
13315,497,25913.68,60667.95,25,79,0
13315,497,25913.68,60667.95,26,82.1,0
13315,497,25913.68,60667.95,27,82.4,0
13315,497,25913.68,60667.95,28,85.7,0
13315,497,25913.68,60667.95,29,88.6,0
13315,497,25913.68,60667.95,30,91,0
13315,497,25913.68,60667.95,31,92,0
13315,497,25913.68,60667.95,32,94.6,0
13315,497,25913.68,60667.95,33,97,0
13315,497,25913.68,60667.95,34,97.4,0
13315,497,25913.68,60667.95,35,101,0
13315,497,25913.68,60667.95,36,102.3,0
13315,497,25913.68,60667.95,37,104,0
13315,497,25913.68,60667.95,38,107.5,0
13315,497,25913.68,60667.95,39,110.3,0
13315,497,25913.68,60667.95,40,112,0
13516,272,19527.1,33212.8,1,50,0
13516,272,19527.1,33212.8,2,50.1,0
13516,272,19527.1,33212.8,3,50.4,0
13516,272,19527.1,33212.8,4,51.3,0
13516,272,19527.1,33212.8,5,52,0
13516,272,19527.1,33212.8,6,52,0
13516,272,19527.1,33212.8,7,52.1,0
13516,272,19527.1,33212.8,8,52.7,0
13516,272,19527.1,33212.8,9,53.4,0
13516,272,19527.1,33212.8,10,54.9,0
13516,272,19527.1,33212.8,11,55.2,0
13516,272,19527.1,33212.8,12,55.6,0
13516,272,19527.1,33212.8,13,55.6,0
13516,272,19527.1,33212.8,14,55.9,0
13516,272,19527.1,33212.8,15,56.2,0
13516,272,19527.1,33212.8,16,56.3,0
13516,272,19527.1,33212.8,17,58.3,0
13516,272,19527.1,33212.8,18,62.1,0
13516,272,19527.1,33212.8,19,67.4,0
13516,272,19527.1,33212.8,20,71,0
13516,272,19527.1,33212.8,21,71.5,0
13516,272,19527.1,33212.8,22,72.3,0
13516,272,19527.1,33212.8,23,74.7,0
13516,272,19527.1,33212.8,24,77.2,0
13516,272,19527.1,33212.8,25,79,0
13516,272,19527.1,33212.8,26,82.1,0
13516,272,19527.1,33212.8,27,82.4,0
13516,272,19527.1,33212.8,28,85.7,0
13516,272,19527.1,33212.8,29,88.6,0
13516,272,19527.1,33212.8,30,91,0
13516,272,19527.1,33212.8,31,92,0
13516,272,19527.1,33212.8,32,94.6,0
13516,272,19527.1,33212.8,33,97,0
13516,272,19527.1,33212.8,34,97.4,0
13516,272,19527.1,33212.8,35,101,0
13516,272,19527.1,33212.8,36,102.3,0
13516,272,19527.1,33212.8,37,104,0
13516,272,19527.1,33212.8,38,107.5,0
13516,272,19527.1,33212.8,39,110.3,0
13516,272,19527.1,33212.8,40,112,0
16720,187,10461.33,20157.95,1,93,0
16720,187,10461.33,20157.95,2,93.1,0
16720,187,10461.33,20157.95,3,93.1,0
16720,187,10461.33,20157.95,4,93.4,0
16720,187,10461.33,20157.95,5,94,0
16720,187,10461.33,20157.95,6,94.1,0
16720,187,10461.33,20157.95,7,94.3,0
16720,187,10461.33,20157.95,8,94.2,0
16720,187,10461.33,20157.95,9,96,0
16720,187,10461.33,20157.95,10,96,0
16720,187,10461.33,20157.95,11,96.2,0
16720,187,10461.33,20157.95,12,96.5,0
16720,187,10461.33,20157.95,13,99.5,0
16720,187,10461.33,20157.95,14,102.3,0
16720,187,10461.33,20157.95,15,104.5,0
16720,187,10461.33,20157.95,16,106,0
16720,187,10461.33,20157.95,17,109.4,0
16720,187,10461.33,20157.95,18,113.4,0
16720,187,10461.33,20157.95,19,121.2,0
16720,187,10461.33,20157.95,20,128,0
16720,187,10461.33,20157.95,21,134,0
16720,187,10461.33,20157.95,22,138.9,0
16720,187,10461.33,20157.95,23,145.2,0
16720,187,10461.33,20157.95,24,154.1,0
16720,187,10461.33,20157.95,25,163,0
16720,187,10461.33,20157.95,26,169.1,0
16720,187,10461.33,20157.95,27,173.2,0
16720,187,10461.33,20157.95,28,178.4,0
16720,187,10461.33,20157.95,29,187.4,0
16720,187,10461.33,20157.95,30,196,0
16720,187,10461.33,20157.95,31,197.2,0
16720,187,10461.33,20157.95,32,203.4,0
16720,187,10461.33,20157.95,33,221,0
16720,187,10461.33,20157.95,34,223.2,0
16720,187,10461.33,20157.95,35,244,0
16720,187,10461.33,20157.95,36,251,0
16720,187,10461.33,20157.95,37,278.4,0
16720,187,10461.33,20157.95,38,281.9,0
16720,187,10461.33,20157.95,39,282.3,0
16720,187,10461.33,20157.95,40,310,0
18833,801,184133.59,378851.46,1,93,1
18833,801,184133.59,378851.46,2,93.1,1
18833,801,184133.59,378851.46,3,93.1,1
18833,801,184133.59,378851.46,4,93.4,1
18833,801,184133.59,378851.46,5,94,1
18833,801,184133.59,378851.46,6,94.1,1
18833,801,184133.59,378851.46,7,94.3,1
18833,801,184133.59,378851.46,8,94.2,1
18833,801,184133.59,378851.46,9,96,1
18833,801,184133.59,378851.46,10,96,1
18833,801,184133.59,378851.46,11,96.2,1
18833,801,184133.59,378851.46,12,96.5,1
18833,801,184133.59,378851.46,13,99.5,1
18833,801,184133.59,378851.46,14,102.3,1
18833,801,184133.59,378851.46,15,104.5,1
18833,801,184133.59,378851.46,16,106,1
18833,801,184133.59,378851.46,17,109.4,1
18833,801,184133.59,378851.46,18,113.4,1
18833,801,184133.59,378851.46,19,121.2,1
18833,801,184133.59,378851.46,20,128,1
18833,801,184133.59,378851.46,21,134,1
18833,801,184133.59,378851.46,22,138.9,1
18833,801,184133.59,378851.46,23,145.2,1
18833,801,184133.59,378851.46,24,154.1,1
18833,801,184133.59,378851.46,25,163,1
18833,801,184133.59,378851.46,26,169.1,1
18833,801,184133.59,378851.46,27,173.2,1
18833,801,184133.59,378851.46,28,178.4,1
18833,801,184133.59,378851.46,29,187.4,1
18833,801,184133.59,378851.46,30,196,1
18833,801,184133.59,378851.46,31,197.2,1
18833,801,184133.59,378851.46,32,203.4,1
18833,801,184133.59,378851.46,33,221,1
18833,801,184133.59,378851.46,34,223.2,1
18833,801,184133.59,378851.46,35,244,1
18833,801,184133.59,378851.46,36,251,1
18833,801,184133.59,378851.46,37,278.4,1
18833,801,184133.59,378851.46,38,281.9,1
18833,801,184133.59,378851.46,39,282.3,1
18833,801,184133.59,378851.46,40,310,1
18954,745,170505.97,336098.82,1,93,1
18954,745,170505.97,336098.82,2,93.1,1
18954,745,170505.97,336098.82,3,93.1,1
18954,745,170505.97,336098.82,4,93.4,1
18954,745,170505.97,336098.82,5,94,1
18954,745,170505.97,336098.82,6,94.1,1
18954,745,170505.97,336098.82,7,94.3,1
18954,745,170505.97,336098.82,8,94.2,1
18954,745,170505.97,336098.82,9,96,1
18954,745,170505.97,336098.82,10,96,1
18954,745,170505.97,336098.82,11,96.2,1
18954,745,170505.97,336098.82,12,96.5,1
18954,745,170505.97,336098.82,13,99.5,1
18954,745,170505.97,336098.82,14,102.3,1
18954,745,170505.97,336098.82,15,104.5,1
18954,745,170505.97,336098.82,16,106,1
18954,745,170505.97,336098.82,17,109.4,1
18954,745,170505.97,336098.82,18,113.4,1
18954,745,170505.97,336098.82,19,121.2,1
18954,745,170505.97,336098.82,20,128,1
18954,745,170505.97,336098.82,21,134,1
18954,745,170505.97,336098.82,22,138.9,1
18954,745,170505.97,336098.82,23,145.2,1
18954,745,170505.97,336098.82,24,154.1,1
18954,745,170505.97,336098.82,25,163,1
18954,745,170505.97,336098.82,26,169.1,1
18954,745,170505.97,336098.82,27,173.2,1
18954,745,170505.97,336098.82,28,178.4,1
18954,745,170505.97,336098.82,29,187.4,1
18954,745,170505.97,336098.82,30,196,1
18954,745,170505.97,336098.82,31,197.2,1
18954,745,170505.97,336098.82,32,203.4,1
18954,745,170505.97,336098.82,33,221,1
18954,745,170505.97,336098.82,34,223.2,1
18954,745,170505.97,336098.82,35,244,1
18954,745,170505.97,336098.82,36,251,1
18954,745,170505.97,336098.82,37,278.4,1
18954,745,170505.97,336098.82,38,281.9,1
18954,745,170505.97,336098.82,39,282.3,1
18954,745,170505.97,336098.82,40,310,1
19220,7289,1453621.69,2847171.57,1,93,1
19220,7289,1453621.69,2847171.57,2,93.1,1
19220,7289,1453621.69,2847171.57,3,93.1,1
19220,7289,1453621.69,2847171.57,4,93.4,1
19220,7289,1453621.69,2847171.57,5,94,1
19220,7289,1453621.69,2847171.57,6,94.1,1
19220,7289,1453621.69,2847171.57,7,94.3,1
19220,7289,1453621.69,2847171.57,8,94.2,1
19220,7289,1453621.69,2847171.57,9,96,1
19220,7289,1453621.69,2847171.57,10,96,1
19220,7289,1453621.69,2847171.57,11,96.2,1
19220,7289,1453621.69,2847171.57,12,96.5,1
19220,7289,1453621.69,2847171.57,13,99.5,1
19220,7289,1453621.69,2847171.57,14,102.3,1
19220,7289,1453621.69,2847171.57,15,104.5,1
19220,7289,1453621.69,2847171.57,16,106,1
19220,7289,1453621.69,2847171.57,17,109.4,1
19220,7289,1453621.69,2847171.57,18,113.4,1
19220,7289,1453621.69,2847171.57,19,121.2,1
19220,7289,1453621.69,2847171.57,20,128,1
19220,7289,1453621.69,2847171.57,21,134,1
19220,7289,1453621.69,2847171.57,22,138.9,1
19220,7289,1453621.69,2847171.57,23,145.2,1
19220,7289,1453621.69,2847171.57,24,154.1,1
19220,7289,1453621.69,2847171.57,25,163,1
19220,7289,1453621.69,2847171.57,26,169.1,1
19220,7289,1453621.69,2847171.57,27,173.2,1
19220,7289,1453621.69,2847171.57,28,178.4,1
19220,7289,1453621.69,2847171.57,29,187.4,1
19220,7289,1453621.69,2847171.57,30,196,1
19220,7289,1453621.69,2847171.57,31,197.2,1
19220,7289,1453621.69,2847171.57,32,203.4,1
19220,7289,1453621.69,2847171.57,33,221,1
19220,7289,1453621.69,2847171.57,34,223.2,1
19220,7289,1453621.69,2847171.57,35,244,1
19220,7289,1453621.69,2847171.57,36,251,1
19220,7289,1453621.69,2847171.57,37,278.4,1
19220,7289,1453621.69,2847171.57,38,281.9,1
19220,7289,1453621.69,2847171.57,39,282.3,1
19220,7289,1453621.69,2847171.57,40,310,1
19344,576,213970.25,225520.86,1,93,1
19344,576,213970.25,225520.86,2,93.1,1
19344,576,213970.25,225520.86,3,93.1,1
19344,576,213970.25,225520.86,4,93.4,1
19344,576,213970.25,225520.86,5,94,1
19344,576,213970.25,225520.86,6,94.1,1
19344,576,213970.25,225520.86,7,94.3,1
19344,576,213970.25,225520.86,8,94.2,1
19344,576,213970.25,225520.86,9,96,1
19344,576,213970.25,225520.86,10,96,1
19344,576,213970.25,225520.86,11,96.2,1
19344,576,213970.25,225520.86,12,96.5,1
19344,576,213970.25,225520.86,13,99.5,1
19344,576,213970.25,225520.86,14,102.3,1
19344,576,213970.25,225520.86,15,104.5,1
19344,576,213970.25,225520.86,16,106,1
19344,576,213970.25,225520.86,17,109.4,1
19344,576,213970.25,225520.86,18,113.4,1
19344,576,213970.25,225520.86,19,121.2,1
19344,576,213970.25,225520.86,20,128,1
19344,576,213970.25,225520.86,21,134,1
19344,576,213970.25,225520.86,22,138.9,1
19344,576,213970.25,225520.86,23,145.2,1
19344,576,213970.25,225520.86,24,154.1,1
19344,576,213970.25,225520.86,25,163,1
19344,576,213970.25,225520.86,26,169.1,1
19344,576,213970.25,225520.86,27,173.2,1
19344,576,213970.25,225520.86,28,178.4,1
19344,576,213970.25,225520.86,29,187.4,1
19344,576,213970.25,225520.86,30,196,1
19344,576,213970.25,225520.86,31,197.2,1
19344,576,213970.25,225520.86,32,203.4,1
19344,576,213970.25,225520.86,33,221,1
19344,576,213970.25,225520.86,34,223.2,1
19344,576,213970.25,225520.86,35,244,1
19344,576,213970.25,225520.86,36,251,1
19344,576,213970.25,225520.86,37,278.4,1
19344,576,213970.25,225520.86,38,281.9,1
19344,576,213970.25,225520.86,39,282.3,1
19344,576,213970.25,225520.86,40,310,1
21465,397,22453.56,52307.01,1,93,0
21465,397,22453.56,52307.01,2,93.1,0
21465,397,22453.56,52307.01,3,93.1,0
21465,397,22453.56,52307.01,4,93.4,0
21465,397,22453.56,52307.01,5,94,0
21465,397,22453.56,52307.01,6,94.1,0
21465,397,22453.56,52307.01,7,94.3,0
21465,397,22453.56,52307.01,8,94.2,0
21465,397,22453.56,52307.01,9,96,0
21465,397,22453.56,52307.01,10,96,0
21465,397,22453.56,52307.01,11,96.2,0
21465,397,22453.56,52307.01,12,96.5,0
21465,397,22453.56,52307.01,13,99.5,0
21465,397,22453.56,52307.01,14,102.3,0
21465,397,22453.56,52307.01,15,104.5,0
21465,397,22453.56,52307.01,16,106,0
21465,397,22453.56,52307.01,17,109.4,0
21465,397,22453.56,52307.01,18,113.4,0
21465,397,22453.56,52307.01,19,121.2,0
21465,397,22453.56,52307.01,20,128,0
21465,397,22453.56,52307.01,21,134,0
21465,397,22453.56,52307.01,22,138.9,0
21465,397,22453.56,52307.01,23,145.2,0
21465,397,22453.56,52307.01,24,154.1,0
21465,397,22453.56,52307.01,25,163,0
21465,397,22453.56,52307.01,26,169.1,0
21465,397,22453.56,52307.01,27,173.2,0
21465,397,22453.56,52307.01,28,178.4,0
21465,397,22453.56,52307.01,29,187.4,0
21465,397,22453.56,52307.01,30,196,0
21465,397,22453.56,52307.01,31,197.2,0
21465,397,22453.56,52307.01,32,203.4,0
21465,397,22453.56,52307.01,33,221,0
21465,397,22453.56,52307.01,34,223.2,0
21465,397,22453.56,52307.01,35,244,0
21465,397,22453.56,52307.01,36,251,0
21465,397,22453.56,52307.01,37,278.4,0
21465,397,22453.56,52307.01,38,281.9,0
21465,397,22453.56,52307.01,39,282.3,0
21465,397,22453.56,52307.01,40,310,0
23356,288,18776.11,39148.65,1,93,0
23356,288,18776.11,39148.65,2,93.1,0
23356,288,18776.11,39148.65,3,93.1,0
23356,288,18776.11,39148.65,4,93.4,0
23356,288,18776.11,39148.65,5,94,0
23356,288,18776.11,39148.65,6,94.1,0
23356,288,18776.11,39148.65,7,94.3,0
23356,288,18776.11,39148.65,8,94.2,0
23356,288,18776.11,39148.65,9,96,0
23356,288,18776.11,39148.65,10,96,0
23356,288,18776.11,39148.65,11,96.2,0
23356,288,18776.11,39148.65,12,96.5,0
23356,288,18776.11,39148.65,13,99.5,0
23356,288,18776.11,39148.65,14,102.3,0
23356,288,18776.11,39148.65,15,104.5,0
23356,288,18776.11,39148.65,16,106,0
23356,288,18776.11,39148.65,17,109.4,0
23356,288,18776.11,39148.65,18,113.4,0
23356,288,18776.11,39148.65,19,121.2,0
23356,288,18776.11,39148.65,20,128,0
23356,288,18776.11,39148.65,21,134,0
23356,288,18776.11,39148.65,22,138.9,0
23356,288,18776.11,39148.65,23,145.2,0
23356,288,18776.11,39148.65,24,154.1,0
23356,288,18776.11,39148.65,25,163,0
23356,288,18776.11,39148.65,26,169.1,0
23356,288,18776.11,39148.65,27,173.2,0
23356,288,18776.11,39148.65,28,178.4,0
23356,288,18776.11,39148.65,29,187.4,0
23356,288,18776.11,39148.65,30,196,0
23356,288,18776.11,39148.65,31,197.2,0
23356,288,18776.11,39148.65,32,203.4,0
23356,288,18776.11,39148.65,33,221,0
23356,288,18776.11,39148.65,34,223.2,0
23356,288,18776.11,39148.65,35,244,0
23356,288,18776.11,39148.65,36,251,0
23356,288,18776.11,39148.65,37,278.4,0
23356,288,18776.11,39148.65,38,281.9,0
23356,288,18776.11,39148.65,39,282.3,0
23356,288,18776.11,39148.65,40,310,0
29918,793,111238.98,144735.93,1,153.2,1
29918,793,111238.98,144735.93,2,153.2,1
29918,793,111238.98,144735.93,3,153.2,1
29918,793,111238.98,144735.93,4,154.8,1
29918,793,111238.98,144735.93,5,156,1
29918,793,111238.98,144735.93,6,157.3,1
29918,793,111238.98,144735.93,7,157.8,1
29918,793,111238.98,144735.93,8,160.2,1
29918,793,111238.98,144735.93,9,161,1
29918,793,111238.98,144735.93,10,161,1
29918,793,111238.98,144735.93,11,163.2,1
29918,793,111238.98,144735.93,12,163.6,1
29918,793,111238.98,144735.93,13,165.1,1
29918,793,111238.98,144735.93,14,165.1,1
29918,793,111238.98,144735.93,15,166,1
29918,793,111238.98,144735.93,16,166.7,1
29918,793,111238.98,144735.93,17,171.4,1
29918,793,111238.98,144735.93,18,232.1,1
29918,793,111238.98,144735.93,19,235.7,1
29918,793,111238.98,144735.93,20,239,1
29918,793,111238.98,144735.93,21,241.4,1
29918,793,111238.98,144735.93,22,244.3,1
29918,793,111238.98,144735.93,23,252,1
29918,793,111238.98,144735.93,24,257.5,1
29918,793,111238.98,144735.93,25,264,1
29918,793,111238.98,144735.93,26,278.8,1
29918,793,111238.98,144735.93,27,282.3,1
29918,793,111238.98,144735.93,28,313,1
29918,793,111238.98,144735.93,29,344.5,1
29918,793,111238.98,144735.93,30,396,1
29918,793,111238.98,144735.93,31,401.4,0
29918,793,111238.98,144735.93,32,412.5,0
29918,793,111238.98,144735.93,33,424.7,0
29918,793,111238.98,144735.93,34,441,0
29918,793,111238.98,144735.93,35,465,0
29918,793,111238.98,144735.93,36,471.2,0
29918,793,111238.98,144735.93,37,482.8,0
29918,793,111238.98,144735.93,38,491.5,0
29918,793,111238.98,144735.93,39,502,0
29918,793,111238.98,144735.93,40,512,0
32382,392,26347.73,55091.97,1,153.2,0
32382,392,26347.73,55091.97,2,153.2,0
32382,392,26347.73,55091.97,3,153.2,0
32382,392,26347.73,55091.97,4,154.8,0
32382,392,26347.73,55091.97,5,156,0
32382,392,26347.73,55091.97,6,157.3,0
32382,392,26347.73,55091.97,7,157.8,0
32382,392,26347.73,55091.97,8,160.2,0
32382,392,26347.73,55091.97,9,161,0
32382,392,26347.73,55091.97,10,161,0
32382,392,26347.73,55091.97,11,163.2,0
32382,392,26347.73,55091.97,12,163.6,0
32382,392,26347.73,55091.97,13,165.1,0
32382,392,26347.73,55091.97,14,165.1,0
32382,392,26347.73,55091.97,15,166,0
32382,392,26347.73,55091.97,16,166.7,0
32382,392,26347.73,55091.97,17,171.4,0
32382,392,26347.73,55091.97,18,232.1,0
32382,392,26347.73,55091.97,19,235.7,0
32382,392,26347.73,55091.97,20,239,0
32382,392,26347.73,55091.97,21,241.4,0
32382,392,26347.73,55091.97,22,244.3,0
32382,392,26347.73,55091.97,23,252,0
32382,392,26347.73,55091.97,24,257.5,0
32382,392,26347.73,55091.97,25,264,0
32382,392,26347.73,55091.97,26,278.8,0
32382,392,26347.73,55091.97,27,282.3,0
32382,392,26347.73,55091.97,28,313,0
32382,392,26347.73,55091.97,29,344.5,0
32382,392,26347.73,55091.97,30,396,0
32382,392,26347.73,55091.97,31,401.4,0
32382,392,26347.73,55091.97,32,412.5,0
32382,392,26347.73,55091.97,33,424.7,0
32382,392,26347.73,55091.97,34,441,0
32382,392,26347.73,55091.97,35,465,0
32382,392,26347.73,55091.97,36,471.2,0
32382,392,26347.73,55091.97,37,482.8,0
32382,392,26347.73,55091.97,38,491.5,0
32382,392,26347.73,55091.97,39,502,0
32382,392,26347.73,55091.97,40,512,0
33523,828,84803.43,106991.29,1,153.2,1
33523,828,84803.43,106991.29,2,153.2,1
33523,828,84803.43,106991.29,3,153.2,1
33523,828,84803.43,106991.29,4,154.8,1
33523,828,84803.43,106991.29,5,156,1
33523,828,84803.43,106991.29,6,157.3,1
33523,828,84803.43,106991.29,7,157.8,1
33523,828,84803.43,106991.29,8,160.2,1
33523,828,84803.43,106991.29,9,161,1
33523,828,84803.43,106991.29,10,161,1
33523,828,84803.43,106991.29,11,163.2,1
33523,828,84803.43,106991.29,12,163.6,1
33523,828,84803.43,106991.29,13,165.1,1
33523,828,84803.43,106991.29,14,165.1,1
33523,828,84803.43,106991.29,15,166,1
33523,828,84803.43,106991.29,16,166.7,1
33523,828,84803.43,106991.29,17,171.4,1
33523,828,84803.43,106991.29,18,232.1,1
33523,828,84803.43,106991.29,19,235.7,1
33523,828,84803.43,106991.29,20,239,1
33523,828,84803.43,106991.29,21,241.4,1
33523,828,84803.43,106991.29,22,244.3,1
33523,828,84803.43,106991.29,23,252,1
33523,828,84803.43,106991.29,24,257.5,1
33523,828,84803.43,106991.29,25,264,1
33523,828,84803.43,106991.29,26,278.8,0
33523,828,84803.43,106991.29,27,282.3,0
33523,828,84803.43,106991.29,28,313,0
33523,828,84803.43,106991.29,29,344.5,0
33523,828,84803.43,106991.29,30,396,0
33523,828,84803.43,106991.29,31,401.4,0
33523,828,84803.43,106991.29,32,412.5,0
33523,828,84803.43,106991.29,33,424.7,0
33523,828,84803.43,106991.29,34,441,0
33523,828,84803.43,106991.29,35,465,0
33523,828,84803.43,106991.29,36,471.2,0
33523,828,84803.43,106991.29,37,482.8,0
33523,828,84803.43,106991.29,38,491.5,0
33523,828,84803.43,106991.29,39,502,0
33523,828,84803.43,106991.29,40,512,0
37075,1071,142892.39,168419.82,1,199,1
37075,1071,142892.39,168419.82,2,199.3,1
37075,1071,142892.39,168419.82,3,199.9,1
37075,1071,142892.39,168419.82,4,201.2,1
37075,1071,142892.39,168419.82,5,203,1
37075,1071,142892.39,168419.82,6,203,1
37075,1071,142892.39,168419.82,7,206.4,1
37075,1071,142892.39,168419.82,8,209.7,1
37075,1071,142892.39,168419.82,9,212.3,1
37075,1071,142892.39,168419.82,10,216.4,1
37075,1071,142892.39,168419.82,11,219,1
37075,1071,142892.39,168419.82,12,223.3,1
37075,1071,142892.39,168419.82,13,226,1
37075,1071,142892.39,168419.82,14,229.3,1
37075,1071,142892.39,168419.82,15,230.5,1
37075,1071,142892.39,168419.82,16,239.1,1
37075,1071,142892.39,168419.82,17,240.1,1
37075,1071,142892.39,168419.82,18,255.3,1
37075,1071,142892.39,168419.82,19,267,1
37075,1071,142892.39,168419.82,20,288,1
37075,1071,142892.39,168419.82,21,300.2,1
37075,1071,142892.39,168419.82,22,300.2,1
37075,1071,142892.39,168419.82,23,301,1
37075,1071,142892.39,168419.82,24,302.7,1
37075,1071,142892.39,168419.82,25,303,1
37075,1071,142892.39,168419.82,26,327,1
37075,1071,142892.39,168419.82,27,339.4,1
